,OBJECTID,SOURCE,VIL_UID,CENTER,CNTR_CODE,AFG_UID,POPULATION,LANGUAGE_,LANG_CODE,ELEVATION,LAT_Y,LON_X,MISTI_PROV,MISTI_DIST,VILLAGE_NA,DIST_CODE,DIST_NA_EN,DIST_NA_DA,PROV_NA_EN,PROV_NA_DA,PROV_CODE
25130,25131,Yale POP_MASTER,ALG-076,,0,LGM-ALG-076,577,Pashto,2,1103.3480220000001,34.8102,70.1022,LGM,ALG,Manjan,702,Alishang,??????,Laghman,?????,7
25131,25132,Yale POP_MASTER,ALG-078,,0,LGM-ALG-078,1454,Pashto,2,1663.178955,34.8376,70.1556,LGM,ALG,Masmod Bala,702,Alishang,??????,Laghman,?????,7
25132,25133,Yale POP_MASTER,ALG-079,,0,LGM-ALG-079,1131,Pashai,6,1480.766968,34.8463,70.1418,LGM,ALG,Masmod Payen,702,Alishang,??????,Laghman,?????,7
25133,25134,Yale POP_MASTER,ALG-082,,0,LGM-ALG-082,122,Pashai,6,1543.650024,34.8075,70.0175,LGM,ALG,Mohammad Kalam,702,Alishang,??????,Laghman,?????,7
25134,25135,Yale POP_MASTER,ALG-083,,0,LGM-ALG-083,509,Pashai,6,1703.515015,34.8176,70.0142,LGM,ALG,Moka,702,Alishang,??????,Laghman,?????,7
25135,25136,Yale POP_MASTER,ALG-089,,0,LGM-ALG-089,297,Pashai,6,1194.3120119999999,34.8471,70.1051,LGM,ALG,Nolo,702,Alishang,??????,Laghman,?????,7
25136,25137,Yale POP_MASTER,ALG-090,,0,LGM-ALG-090,371,Pashai,6,1159.793945,34.8034,70.089,LGM,ALG,Nooram Hulya,702,Alishang,??????,Laghman,?????,7
25137,25138,Yale POP_MASTER,ALG-091,,0,LGM-ALG-091,446,Pashai,6,1144.4219970000001,34.8122,70.095,LGM,ALG,Nooram Sufla,702,Alishang,??????,Laghman,?????,7
25138,25139,Yale POP_MASTER,ALG-008,,0,LGM-ALG-008,258,Pashto,2,1087.0839839999999,34.795,70.0968,LGM,ALG,Andar Wal,702,Alishang,??????,Laghman,?????,7
25139,25140,Yale POP_MASTER,ALG-057,,0,LGM-ALG-057,485,Pashai,6,1254.834961,34.8535,70.1023,LGM,ALG,Karandaly,702,Alishang,??????,Laghman,?????,7
25140,25141,Yale POP_MASTER,ALG-058,,0,LGM-ALG-058,539,Pashai,6,1696.656982,34.81,70.1588,LGM,ALG,Kasegar,702,Alishang,??????,Laghman,?????,7
25141,25142,Yale POP_MASTER,ALG-060,,0,LGM-ALG-060,1171,Pashto,2,1091.18103,34.804,70.1021,LGM,ALG,Katoly,702,Alishang,??????,Laghman,?????,7
25142,25143,Yale POP_MASTER,ALG-095,,0,LGM-ALG-095,249,Pashai,6,1342.11499,34.8229,70.0818,LGM,ALG,Palayen,702,Alishang,??????,Laghman,?????,7
25143,25144,Yale POP_MASTER,ALG-097,,0,LGM-ALG-097,495,Pashai,6,1342.2380369999998,34.8013,70.0371,LGM,ALG,Paradoly,702,Alishang,??????,Laghman,?????,7
25144,25145,Yale POP_MASTER,ALG-100,,0,LGM-ALG-100,640,Pashto,2,1101.974976,34.7995,70.0965,LGM,ALG,Peya Khail,702,Alishang,??????,Laghman,?????,7
25145,25146,Yale POP_MASTER,ALG-101,,0,LGM-ALG-101,701,Pashai,6,1499.0620119999999,34.852,70.0768,LGM,ALG,Poyen,702,Alishang,??????,Laghman,?????,7
25146,25147,Yale POP_MASTER,ALG-009,,0,LGM-ALG-009,600,Pashai,6,1238.713013,34.8358,70.1137,LGM,ALG,Andara,702,Alishang,??????,Laghman,?????,7
25147,25148,Yale POP_MASTER,ALG-017,,0,LGM-ALG-017,357,Pashto,2,1236.1519779999999,34.8577,70.1134,LGM,ALG,Banda,702,Alishang,??????,Laghman,?????,7
25148,25149,Yale POP_MASTER,ALG-024,,0,LGM-ALG-024,471,Pashai,6,1748.516968,34.8276,70.02199999999999,LGM,ALG,Boteyan,702,Alishang,??????,Laghman,?????,7
25149,25150,Yale POP_MASTER,ALG-034,,0,LGM-ALG-034,212,Pashai,6,1162.547974,34.8358,70.1024,LGM,ALG,Do Burja,702,Alishang,??????,Laghman,?????,7
25150,25151,Yale POP_MASTER,ALG-035,,0,LGM-ALG-035,56,Pashai,6,1337.26001,34.7915,70.0411,LGM,ALG,Domya,702,Alishang,??????,Laghman,?????,7
25151,25152,Yale POP_MASTER,ALG-042,,0,LGM-ALG-042,74,Pashai,6,1258.239014,34.8442,70.0971,LGM,ALG,Gasgen,702,Alishang,??????,Laghman,?????,7
25152,25153,Yale POP_MASTER,ALG-043,,0,LGM-ALG-043,1288,Pashai,6,1141.875977,34.8245,70.0992,LGM,ALG,Ghazi Abad,702,Alishang,??????,Laghman,?????,7
25153,25154,Yale POP_MASTER,ALG-049,,0,LGM-ALG-049,330,Pashai,6,1107.767944,34.8136,70.1,LGM,ALG,Haji Abad,702,Alishang,??????,Laghman,?????,7
25154,25155,Yale POP_MASTER,ALG-053,,0,LGM-ALG-053,836,Pashai,6,1154.375977,34.8305,70.1003,LGM,ALG,Jamshed Abad,702,Alishang,??????,Laghman,?????,7
25155,25156,Yale POP_MASTER,ALG-054,,0,LGM-ALG-054,111,Pashto,2,1230.078979,34.8024,70.0844,LGM,ALG,Kachra,702,Alishang,??????,Laghman,?????,7
25156,25157,Yale POP_MASTER,ALG-056,,0,LGM-ALG-056,370,Pashto,2,1554.953979,34.8166,70.04,LGM,ALG,Kandon,702,Alishang,??????,Laghman,?????,7
25157,25158,Yale POP_MASTER,ALG-128,,0,LGM-ALG-128,520,Pashai,6,1961.272949,34.8223,69.9656,LGM,ALG,Sobon,702,Alishang,??????,Laghman,?????,7
25158,25159,Yale POP_MASTER,ALG-130,,0,LGM-ALG-130,503,Pashai,6,1614.619019,34.8074,70.00399999999999,LGM,ALG,Swch,702,Alishang,??????,Laghman,?????,7
25159,25160,Yale POP_MASTER,ALG-135,,0,LGM-ALG-135,444,Pashai,6,1917.980957,34.8284,69.9939,LGM,ALG,Tarawo,702,Alishang,??????,Laghman,?????,7
25160,25161,Yale POP_MASTER,ALG-137,,0,LGM-ALG-137,394,Pashai,6,2059.014893,34.8182,69.9686,LGM,ALG,Waryan,702,Alishang,??????,Laghman,?????,7
25161,25162,Yale POP_MASTER,ALG-073,,0,LGM-ALG-073,190,Pashai,6,1953.359009,34.8203,69.9693,LGM,ALG,Lowar Khandow,702,Alishang,??????,Laghman,?????,7
25162,25163,Yale POP_MASTER,ALG-087,,0,LGM-ALG-087,95,Pashai,6,1958.4659420000003,34.8294,69.9688,LGM,ALG,Najlam,702,Alishang,??????,Laghman,?????,7
25163,25164,Yale POP_MASTER,ALG-088,,0,LGM-ALG-088,300,Pashai,6,1805.4790039999998,34.8145,69.984,LGM,ALG,Nangi Show,702,Alishang,??????,Laghman,?????,7
25164,25165,Yale POP_MASTER,ALG-109,,0,LGM-ALG-109,378,Pashai,6,2216.157959,34.8311,69.9611,LGM,ALG,Qandala,702,Alishang,??????,Laghman,?????,7
25165,25166,Yale POP_MASTER,ALG-013,,0,LGM-ALG-013,227,Pashai,6,1764.1149899999998,34.819,69.9788,LGM,ALG,Awshotor,702,Alishang,??????,Laghman,?????,7
25166,25167,Yale POP_MASTER,ALG-022,,0,LGM-ALG-022,199,Pashai,6,1743.991943,34.8237,69.9967,LGM,ALG,Barandak,702,Alishang,??????,Laghman,?????,7
25167,25168,Yale POP_MASTER,ALG-032,,0,LGM-ALG-032,315,Pashai,6,1997.026978,34.8251,69.9681,LGM,ALG,Dawlat Khandow,702,Alishang,??????,Laghman,?????,7
25168,25169,CSO AIMS Villages (ACSOR),ALR-002,,0,LGM-ALR-002,285,Pashai,6,1469.462036,34.7777,70.40099000000001,LGM,ALR,Bodlam (1),704,Alingar,???????,Laghman,?????,7
25169,25170,CSO AIMS Villages (ACSOR),ALR-003,,0,LGM-ALR-003,377,Pashai,6,1665.151001,34.72051,70.45225,LGM,ALR,Bodlam (2),704,Alingar,???????,Laghman,?????,7
25170,25171,CSO AIMS Villages (ACSOR),ALR-004,,0,LGM-ALR-004,226,Pashai,6,1125.8630369999998,34.77308,70.39373,LGM,ALR,Char Qala (1),704,Alingar,???????,Laghman,?????,7
25171,25172,CSO AIMS Villages (ACSOR),ALR-013,,0,LGM-ALR-013,640,Pashai,6,1006.856018,34.7665,70.38146,LGM,ALR,Shaikhan (1),704,Alingar,???????,Laghman,?????,7
25172,25173,USAID AIDVillageView,ALR-115,,0,LGM-ALR-115,0,Pashai,6,1280.469971,34.8582,70.4434,LGM,ALR,Nuralam,704,Alingar,???????,Laghman,?????,7
25173,25174,USAID AIDVillageView,ALR-117,,0,LGM-ALR-117,0,Pashai,6,932.3474120999999,34.8657,70.3631,LGM,ALR,Parwa'i,704,Alingar,???????,Laghman,?????,7
25174,25175,USAID AIDVillageView,ALR-113,,0,LGM-ALR-113,0,Pashai,6,1426.25,34.6954,70.3808,LGM,ALR,Bayanlu,704,Alingar,???????,Laghman,?????,7
25175,25176,Yale POP_MASTER,ALR-016,,0,LGM-ALR-016,417,Pashto,2,1371.350952,34.8919,70.3168,LGM,ALR,Abelam,704,Alingar,???????,Laghman,?????,7
25176,25177,Yale POP_MASTER,ALR-017,,0,LGM-ALR-017,187,Pashto,2,918.9307251,34.8305,70.3621,LGM,ALR,Alinigar Makazi Wolluswaly,704,Alingar,???????,Laghman,?????,7
25177,25178,Yale POP_MASTER,ALR-020,,0,LGM-ALR-020,197,Pashto,2,931.4348755000001,34.8259,70.3574,LGM,ALR,Barikot Shamaly,704,Alingar,???????,Laghman,?????,7
25178,25179,Yale POP_MASTER,ALR-021,,0,LGM-ALR-021,1658,Pashai,6,1744.405029,34.7639,70.4497,LGM,ALR,Baylam,704,Alingar,???????,Laghman,?????,7
25179,25180,Yale POP_MASTER,ALR-022,,0,LGM-ALR-022,1584,Pashai,6,1524.758057,34.8413,70.4825,LGM,ALR,Chamtala,704,Alingar,???????,Laghman,?????,7
25180,25181,Yale POP_MASTER,ALR-024,,0,LGM-ALR-024,267,Pashai,6,1372.939941,34.8652,70.4789,LGM,ALR,Dahan Mamor,704,Alingar,???????,Laghman,?????,7
25181,25182,Yale POP_MASTER,ALR-025,,0,LGM-ALR-025,79,Pashto,2,1348.883057,34.8262,70.3786,LGM,ALR,Dak Kala,704,Alingar,???????,Laghman,?????,7
25182,25183,Yale POP_MASTER,ALR-027,,0,LGM-ALR-027,646,Pashai,6,1484.641968,34.8403,70.4696,LGM,ALR,Dak Maly,704,Alingar,???????,Laghman,?????,7
25183,25184,Yale POP_MASTER,ALR-029,,0,LGM-ALR-029,548,Pashai,6,1343.775024,34.8602,70.46,LGM,ALR,Degar Qala Mandal,704,Alingar,???????,Laghman,?????,7
25184,25185,Yale POP_MASTER,ALR-030,,0,LGM-ALR-030,253,Pashai,6,1405.214966,34.7341,70.4333,LGM,ALR,Dumbalak,704,Alingar,???????,Laghman,?????,7
25185,25186,Yale POP_MASTER,ALR-031,,0,LGM-ALR-031,1690,Pashai,6,1706.714966,34.7733,70.4772,LGM,ALR,Eshkamesh,704,Alingar,???????,Laghman,?????,7
25186,25187,Yale POP_MASTER,ALR-038,,0,LGM-ALR-038,854,Pashai,6,1379.963989,34.847,70.4498,LGM,ALR,Hooghulam,704,Alingar,???????,Laghman,?????,7
25187,25188,Yale POP_MASTER,ALR-041,,0,LGM-ALR-041,1061,Pashto,2,1161.100952,34.8353,70.3096,LGM,ALR,Kachor,704,Alingar,???????,Laghman,?????,7
25188,25189,Yale POP_MASTER,ALR-046,,0,LGM-ALR-046,756,Pashto,2,901.612793,34.8206,70.3573,LGM,ALR,Kampa,704,Alingar,???????,Laghman,?????,7
25189,25190,Yale POP_MASTER,ALR-047,,0,LGM-ALR-047,1917,Pashai,6,1267.3120119999999,34.728,70.4225,LGM,ALR,Kasar Dadga,704,Alingar,???????,Laghman,?????,7
25190,25191,Yale POP_MASTER,ALR-050,,0,LGM-ALR-050,390,Pashai,6,1310.626953,34.8886,70.3284,LGM,ALR,Khowja Kot,704,Alingar,???????,Laghman,?????,7
25191,25192,Yale POP_MASTER,ALR-051,,0,LGM-ALR-051,113,Pashto,2,977.9777832000001,34.8621,70.3592,LGM,ALR,Kokar Mango,704,Alingar,???????,Laghman,?????,7
25192,25193,Yale POP_MASTER,ALR-053,,0,LGM-ALR-053,936,Pashai,6,1212.165039,34.8602,70.4371,LGM,ALR,Kolag,704,Alingar,???????,Laghman,?????,7
25193,25194,Yale POP_MASTER,ALR-060,,0,LGM-ALR-060,619,Pashai,6,1465.2459720000002,34.8452,70.4641,LGM,ALR,Mach Kala,704,Alingar,???????,Laghman,?????,7
25194,25195,Yale POP_MASTER,ALR-061,,0,LGM-ALR-061,961,Pashai,6,1308.213013,34.8522,70.449,LGM,ALR,Mandol,704,Alingar,???????,Laghman,?????,7
25195,25196,Yale POP_MASTER,ALR-062,,0,LGM-ALR-062,470,Pashto,2,1035.612061,34.7581,70.388,LGM,ALR,Mandozai,704,Alingar,???????,Laghman,?????,7
25196,25197,Yale POP_MASTER,ALR-063,,0,LGM-ALR-063,1929,Pashto,2,958.7844848999999,34.8843,70.3777,LGM,ALR,Mango,704,Alingar,???????,Laghman,?????,7
25197,25198,Yale POP_MASTER,ALR-068,,0,LGM-ALR-068,728,Pashto,2,936.2015991000001,34.8351,70.3593,LGM,ALR,Musken Abad,704,Alingar,???????,Laghman,?????,7
25198,25199,Yale POP_MASTER,ALR-071,,0,LGM-ALR-071,1219,Pashai,6,1272.0,34.8616,70.4525,LGM,ALR,Nooralam,704,Alingar,???????,Laghman,?????,7
25199,25200,Yale POP_MASTER,ALR-073,,0,LGM-ALR-073,478,Pashai,6,1128.956055,34.7425,70.3996,LGM,ALR,Palwasa,704,Alingar,???????,Laghman,?????,7
25200,25201,Yale POP_MASTER,ALR-076,,0,LGM-ALR-076,2136,Pashto,2,994.6942139,34.8676,70.38,LGM,ALR,Parwaye Hulya,704,Alingar,???????,Laghman,?????,7
25201,25202,Yale POP_MASTER,ALR-077,,0,LGM-ALR-077,1754,Pashai,6,965.111084,34.865,70.3691,LGM,ALR,Parwaye Sufla,704,Alingar,???????,Laghman,?????,7
25202,25203,Yale POP_MASTER,ALR-078,,0,LGM-ALR-078,3018,Pashto,2,1139.639038,34.8606,70.4206,LGM,ALR,Paryana,704,Alingar,???????,Laghman,?????,7
25203,25204,Yale POP_MASTER,ALR-080,,0,LGM-ALR-080,1009,Pashai,6,1573.144043,34.7743,70.4671,LGM,ALR,Qala,704,Alingar,???????,Laghman,?????,7
25204,25205,Yale POP_MASTER,ALR-081,,0,LGM-ALR-081,1060,Pashto,2,1260.811035,34.7752,70.4328,LGM,ALR,Qaltak,704,Alingar,???????,Laghman,?????,7
25205,25206,Yale POP_MASTER,ALR-085,,0,LGM-ALR-085,286,Pashai,6,1906.312988,34.8394,70.5275,LGM,ALR,Sahor,704,Alingar,???????,Laghman,?????,7
25206,25207,Yale POP_MASTER,ALR-086,,0,LGM-ALR-086,273,Pashto,2,887.1975707999999,34.8151,70.3527,LGM,ALR,Sakhar,704,Alingar,???????,Laghman,?????,7
25207,25208,Yale POP_MASTER,ALR-087,,0,LGM-ALR-087,335,Pashai,6,1471.619019,34.7748,70.4549,LGM,ALR,Salawa,704,Alingar,???????,Laghman,?????,7
25208,25209,Yale POP_MASTER,ALR-088,,0,LGM-ALR-088,2032,Pashai,6,1460.572998,34.8514,70.2726,LGM,ALR,Salo Hulya,704,Alingar,???????,Laghman,?????,7
25209,25210,Yale POP_MASTER,ALR-089,,0,LGM-ALR-089,1735,Pashto,2,1337.45105,34.8488,70.29,LGM,ALR,Salo Sufla,704,Alingar,???????,Laghman,?????,7
25210,25211,Yale POP_MASTER,ALR-090,,0,LGM-ALR-090,723,Pashai,6,1348.426025,34.7763,70.4415,LGM,ALR,Sami,704,Alingar,???????,Laghman,?????,7
25211,25212,Yale POP_MASTER,ALR-091,,0,LGM-ALR-091,429,Pashai,6,988.3784789999999,34.8715,70.3586,LGM,ALR,Sand Rowa,704,Alingar,???????,Laghman,?????,7
25212,25213,Yale POP_MASTER,ALR-092,,0,LGM-ALR-092,553,Pashai,6,1769.552002,34.8399,70.5129,LGM,ALR,Sangarak,704,Alingar,???????,Laghman,?????,7
25213,25214,Yale POP_MASTER,ALR-093,,0,LGM-ALR-093,781,Pashto,2,1026.475952,34.7659,70.3911,LGM,ALR,Saram Khail,704,Alingar,???????,Laghman,?????,7
25214,25215,Yale POP_MASTER,ALR-094,,0,LGM-ALR-094,457,Pashai,6,1609.962036,34.7656,70.4542,LGM,ALR,See Tan,704,Alingar,???????,Laghman,?????,7
25215,25216,Yale POP_MASTER,ALR-095,,0,LGM-ALR-095,537,Pashto,2,1067.352051,34.7674,70.4027,LGM,ALR,Shafalam Hazat Khail,704,Alingar,???????,Laghman,?????,7
25216,25217,Yale POP_MASTER,ALR-097,,0,LGM-ALR-097,517,Pashto,2,924.6276855000001,34.842,70.3629,LGM,ALR,Shahi,704,Alingar,???????,Laghman,?????,7
25217,25218,Yale POP_MASTER,ALR-101,,0,LGM-ALR-101,744,Pashai,6,1387.5529789999998,34.8487,70.4605,LGM,ALR,Shorot,704,Alingar,???????,Laghman,?????,7
25218,25219,Yale POP_MASTER,ALR-102,,0,LGM-ALR-102,561,Pashto,2,1031.5629880000001,34.7598,70.3785,LGM,ALR,Showar Khail,704,Alingar,???????,Laghman,?????,7
25219,25220,Yale POP_MASTER,ALR-103,,0,LGM-ALR-103,349,Pashai,6,1166.071045,34.738,70.4086,LGM,ALR,Sorak,704,Alingar,???????,Laghman,?????,7
25220,25221,Yale POP_MASTER,ALR-104,,0,LGM-ALR-104,1004,Pashai,6,1504.248047,34.8948,70.3038,LGM,ALR,Tag,704,Alingar,???????,Laghman,?????,7
25221,25222,Yale POP_MASTER,ALR-108,,0,LGM-ALR-108,1319,Pashto,2,955.2940062999999,34.8807,70.3674,LGM,ALR,Warnata,704,Alingar,???????,Laghman,?????,7
25222,25223,Yale POP_MASTER,ALR-109,,0,LGM-ALR-109,952,Pashai,6,1079.739014,34.8636,70.3996,LGM,ALR,Wat Jabar Khail,704,Alingar,???????,Laghman,?????,7
25223,25224,Yale POP_MASTER,ALR-110,District,1,LGM-ALR-110,900,Pashto,2,912.5927124,34.8409,70.3639,LGM,ALR,Alingar,704,Alingar,???????,Laghman,?????,7
25224,25225,Yale POP_MASTER,ALR-111,,0,LGM-ALR-111,900,Pashto,2,1059.5410160000001,34.766,70.3999,LGM,ALR,Garoch,704,Alingar,???????,Laghman,?????,7
25225,25226,Yale POP_MASTER,ALR-042,,0,LGM-ALR-042,1215,Pashai,6,1667.217041,34.6852,70.3866,LGM,ALR,Kaho,704,Alingar,???????,Laghman,?????,7
25226,25227,Yale POP_MASTER,ALR-048,,0,LGM-ALR-048,148,Pashai,6,1407.467041,34.7087,70.3809,LGM,ALR,Khalila,704,Alingar,???????,Laghman,?????,7
25227,25228,Yale POP_MASTER,ALR-059,,0,LGM-ALR-059,444,Pashai,6,1697.714966,34.7028,70.437,LGM,ALR,Lamteak,704,Alingar,???????,Laghman,?????,7
25228,25229,USAID AIDVillageView,ALG-143,,0,LGM-ALG-143,0,Pashai,6,1969.4000239999998,34.9275,70.2076,LGM,ALG,Pandaw,702,Alishang,??????,Laghman,?????,7
25229,25230,USAID AIDVillageView,DAI-005,,0,LGM-DAI-005,0,Pashai,6,1706.9659420000003,34.9745,70.0631,LGM,DAI,Darrah-e Nawia,705,Dawlatshah,???? ???,Laghman,?????,7
25230,25231,CSO AIMS Villages (ACSOR),DAI-012,,0,LGM-DAI-012,1028,Pashai,6,2008.4790039999998,35.00853,70.08085,LGM,DAI,Dala Dahi,705,Dawlatshah,???? ???,Laghman,?????,7
25231,25232,CSO AIMS Villages (ACSOR),DAI-013,,0,LGM-DAI-013,392,Pashai,6,1752.512939,34.978590000000004,70.10861,LGM,DAI,Suliman Kacha,705,Dawlatshah,???? ???,Laghman,?????,7
25232,25233,Yale POP_MASTER,ALG-127,,0,LGM-ALG-127,414,Pashai,6,1648.6719970000001,34.9084,70.1658,LGM,ALG,Shella Gul,702,Alishang,??????,Laghman,?????,7
25233,25234,Yale POP_MASTER,ALG-131,,0,LGM-ALG-131,1222,Pashai,6,1607.983032,34.9128,70.1675,LGM,ALG,Taely,702,Alishang,??????,Laghman,?????,7
25234,25235,Yale POP_MASTER,ALG-132,,0,LGM-ALG-132,339,Pashai,6,1518.515015,34.8749,70.1309,LGM,ALG,Tamen,702,Alishang,??????,Laghman,?????,7
25235,25236,Yale POP_MASTER,ALG-133,,0,LGM-ALG-133,1032,Pashai,6,1878.05896,34.9067,70.1993,LGM,ALG,Tapa Kal,702,Alishang,??????,Laghman,?????,7
25236,25237,Yale POP_MASTER,ALG-136,,0,LGM-ALG-136,417,Pashai,6,1643.541992,34.9018,70.0733,LGM,ALG,Wahd Toon,702,Alishang,??????,Laghman,?????,7
25237,25238,Yale POP_MASTER,ALG-061,,0,LGM-ALG-061,308,Pashai,6,1916.2130129999998,34.8854,70.0344,LGM,ALG,Kawni,702,Alishang,??????,Laghman,?????,7
25238,25239,Yale POP_MASTER,ALG-062,,0,LGM-ALG-062,1216,Pashai,6,2015.44397,34.8907,70.0109,LGM,ALG,Khandly,702,Alishang,??????,Laghman,?????,7
25239,25240,Yale POP_MASTER,ALG-067,,0,LGM-ALG-067,543,Pashai,6,1407.036011,34.9013,70.1009,LGM,ALG,Kotta,702,Alishang,??????,Laghman,?????,7
25240,25241,Yale POP_MASTER,ALG-068,,0,LGM-ALG-068,715,Pashai,6,1614.362061,34.8919,70.0599,LGM,ALG,Kotwal Khando,702,Alishang,??????,Laghman,?????,7
